file	word	syl	stress	status	position	label	sample	f0	step	time
sofisticacao_n_3	sofisticacao	4	oxytone	new	4	ti	19	165.48	0.018	0.685
sofisticacao_n_3	sofisticacao	4	oxytone	new	4	ti	20	160.36	0.018	0.703
sofisticacao_n_3	sofisticacao	4	oxytone	new	5	ka	21	153.57	0.035	0.73
sofisticacao_n_3	sofisticacao	4	oxytone	new	5	ka	22	147.51	0.035	0.765
sofisticacao_n_3	sofisticacao	4	oxytone	new	5	ka	23	144.39	0.035	0.8
sofisticacao_n_3	sofisticacao	4	oxytone	new	5	ka	24	142.57	0.035	0.836
sofisticacao_n_3	sofisticacao	4	oxytone	new	5	ka	25	141.44	0.035	0.871
sofisticacao_n_3	sofisticacao	4	oxytone	new	6	saNw	26	143.63	0.059	0.918
sofisticacao_n_3	sofisticacao	4	oxytone	new	6	saNw	27	155.06	0.059	0.976
sofisticacao_n_3	sofisticacao	4	oxytone	new	6	saNw	28	167.12	0.059	1.035
sofisticacao_n_3	sofisticacao	4	oxytone	new	6	saNw	29	169.43	0.059	1.093
sofisticacao_n_3	sofisticacao	4	oxytone	new	6	saNw	30	166.53	0.059	1.152
sofisticacao_n_4	sofisticacao	4	oxytone	new	1	ma	1	135.22	0.031	0.181
sofisticacao_n_4	sofisticacao	4	oxytone	new	1	ma	2	132.8	0.031	0.211
sofisticacao_n_4	sofisticacao	4	oxytone	new	1	ma	3	129.41	0.031	0.242
sofisticacao_n_4	sofisticacao	4	oxytone	new	1	ma	4	126.69	0.031	0.273
sofisticacao_n_4	sofisticacao	4	oxytone	new	1	ma	5	125.95	0.031	0.303
sofisticacao_n_4	sofisticacao	4	oxytone	new	2	so	6	128.7	0.037	0.337
sofisticacao_n_4	sofisticacao	4	oxytone	new	2	so	7	135.63	0.037	0.375
sofisticacao_n_4	sofisticacao	4	oxytone	new	2	so	8	154.07	0.037	0.412
sofisticacao_n_4	sofisticacao	4	oxytone	new	2	so	9	169.81	0.037	0.449
sofisticacao_n_4	sofisticacao	4	oxytone	new	2	so	10	175.48	0.037	0.487
sofisticacao_n_4	sofisticacao	4	oxytone	new	3	fi5	11	176.94	0.038	0.525
sofisticacao_n_4	sofisticacao	4	oxytone	new	3	fi5	12	174.6	0.038	0.563
sofisticacao_n_4	sofisticacao	4	oxytone	new	3	fi5	13	173.13	0.038	0.601
sofisticacao_n_4	sofisticacao	4	oxytone	new	3	fi5	14	170.37	0.038	0.639
sofisticacao_n_4	sofisticacao	4	oxytone	new	3	fi5	15	169.47	0.038	0.677
sofisticacao_n_4	sofisticacao	4	oxytone	new	4	ti	16	167.88	0.02	0.706
sofisticacao_n_4	sofisticacao	4	oxytone	new	4	ti	17	166.71	0.02	0.726
sofisticacao_n_4	sofisticacao	4	oxytone	new	4	ti	18	165.91	0.02	0.747
sofisticacao_n_4	sofisticacao	4	oxytone	new	4	ti	19	165.49	0.02	0.767
sofisticacao_n_4	sofisticacao	4	oxytone	new	4	ti	20	164.64	0.02	0.788
sofisticacao_n_4	sofisticacao	4	oxytone	new	5	ka	21	162.58	0.028	0.812
sofisticacao_n_4	sofisticacao	4	oxytone	new	5	ka	22	156.83	0.028	0.84
sofisticacao_n_4	sofisticacao	4	oxytone	new	5	ka	23	152.81	0.028	0.867
sofisticacao_n_4	sofisticacao	4	oxytone	new	5	ka	24	146.55	0.028	0.895
sofisticacao_n_4	sofisticacao	4	oxytone	new	5	ka	25	141.66	0.028	0.923
sofisticacao_n_4	sofisticacao	4	oxytone	new	6	saNw	26	139.1	0.06	0.967
sofisticacao_n_4	sofisticacao	4	oxytone	new	6	saNw	27	138.62	0.06	1.027
sofisticacao_n_4	sofisticacao	4	oxytone	new	6	saNw	28	138.04	0.06	1.087
sofisticacao_n_4	sofisticacao	4	oxytone	new	6	saNw	29	134.5	0.06	1.148
sofisticacao_n_4	sofisticacao	4	oxytone	new	6	saNw	30	134.3	0.06	1.208
sofisticacao_n_5	sofisticacao	4	oxytone	new	1	ma	1	140.54	0.034	0.121
sofisticacao_n_5	sofisticacao	4	oxytone	new	1	ma	2	140.6	0.034	0.156
sofisticacao_n_5	sofisticacao	4	oxytone	new	1	ma	3	140.53	0.034	0.19
sofisticacao_n_5	sofisticacao	4	oxytone	new	1	ma	4	140.34	0.034	0.225
sofisticacao_n_5	sofisticacao	4	oxytone	new	1	ma	5	140.86	0.034	0.259
sofisticacao_n_5	sofisticacao	4	oxytone	new	2	so	6	142.34	0.037	0.295
sofisticacao_n_5	sofisticacao	4	oxytone	new	2	so	7	147.44	0.037	0.333
sofisticacao_n_5	sofisticacao	4	oxytone	new	2	so	8	155.7	0.037	0.37
sofisticacao_n_5	sofisticacao	4	oxytone	new	2	so	9	159.75	0.037	0.408
sofisticacao_n_5	sofisticacao	4	oxytone	new	2	so	10	161.95	0.037	0.445
sofisticacao_n_5	sofisticacao	4	oxytone	new	3	fi5	11	162.46	0.038	0.483
sofisticacao_n_5	sofisticacao	4	oxytone	new	3	fi5	12	163.02	0.038	0.521
sofisticacao_n_5	sofisticacao	4	oxytone	new	3	fi5	13	163.45	0.038	0.56
sofisticacao_n_5	sofisticacao	4	oxytone	new	3	fi5	14	163.45	0.038	0.598
sofisticacao_n_5	sofisticacao	4	oxytone	new	3	fi5	15	163.44	0.038	0.636
sofisticacao_n_5	sofisticacao	4	oxytone	new	4	ti	16	163.49	0.027	0.669
sofisticacao_n_5	sofisticacao	4	oxytone	new	4	ti	17	163.54	0.027	0.696
sofisticacao_n_5	sofisticacao	4	oxytone	new	4	ti	18	163.62	0.027	0.722
sofisticacao_n_5	sofisticacao	4	oxytone	new	4	ti	19	163.71	0.027	0.749
sofisticacao_n_5	sofisticacao	4	oxytone	new	4	ti	20	163.8	0.027	0.776
sofisticacao_n_5	sofisticacao	4	oxytone	new	5	ka	21	163.87	0.032	0.805
sofisticacao_n_5	sofisticacao	4	oxytone	new	5	ka	22	163.92	0.032	0.837
sofisticacao_n_5	sofisticacao	4	oxytone	new	5	ka	23	163.94	0.032	0.868
sofisticacao_n_5	sofisticacao	4	oxytone	new	5	ka	24	162.84	0.032	0.9
sofisticacao_n_5	sofisticacao	4	oxytone	new	5	ka	25	160.49	0.032	0.931
sofisticacao_n_5	sofisticacao	4	oxytone	new	6	saNw	26	157.38	0.057	0.976
sofisticacao_n_5	sofisticacao	4	oxytone	new	6	saNw	27	148.4	0.057	1.033
sofisticacao_n_5	sofisticacao	4	oxytone	new	6	saNw	28	141.8	0.057	1.09
sofisticacao_n_5	sofisticacao	4	oxytone	new	6	saNw	29	136.51	0.057	1.147
sofisticacao_n_5	sofisticacao	4	oxytone	new	6	saNw	30	133.91	0.057	1.205
sofisticacao_o_1	sofisticacao	4	oxytone	given	1	a	1	126.91	0.008	0.327
sofisticacao_o_1	sofisticacao	4	oxytone	given	1	a	2	126.91	0.008	0.336
sofisticacao_o_1	sofisticacao	4	oxytone	given	1	a	3	126.91	0.008	0.344
sofisticacao_o_1	sofisticacao	4	oxytone	given	1	a	4	127.75	0.008	0.353
sofisticacao_o_1	sofisticacao	4	oxytone	given	1	a	5	128.77	0.008	0.361
sofisticacao_o_1	sofisticacao	4	oxytone	given	2	so	6	130.04	0.036	0.383
sofisticacao_o_1	sofisticacao	4	oxytone	given	2	so	7	135.3	0.036	0.419
sofisticacao_o_1	sofisticacao	4	oxytone	given	2	so	8	143.63	0.036	0.454
sofisticacao_o_1	sofisticacao	4	oxytone	given	2	so	9	147.55	0.036	0.49
sofisticacao_o_1	sofisticacao	4	oxytone	given	2	so	10	148.26	0.036	0.525
sofisticacao_o_1	sofisticacao	4	oxytone	given	3	fi5	11	148.28	0.034	0.56
sofisticacao_o_1	sofisticacao	4	oxytone	given	3	fi5	12	148.32	0.034	0.595
sofisticacao_o_1	sofisticacao	4	oxytone	given	3	fi5	13	148.29	0.034	0.629
sofisticacao_o_1	sofisticacao	4	oxytone	given	3	fi5	14	147.42	0.034	0.663
sofisticacao_o_1	sofisticacao	4	oxytone	given	3	fi5	15	147.05	0.034	0.698
sofisticacao_o_1	sofisticacao	4	oxytone	given	4	ti	16	146.4	0.021	0.725
sofisticacao_o_1	sofisticacao	4	oxytone	given	4	ti	17	145.74	0.021	0.746
sofisticacao_o_1	sofisticacao	4	oxytone	given	4	ti	18	145.24	0.021	0.767
sofisticacao_o_1	sofisticacao	4	oxytone	given	4	ti	19	144.97	0.021	0.787
sofisticacao_o_1	sofisticacao	4	oxytone	given	4	ti	20	144.74	0.021	0.808
sofisticacao_o_1	sofisticacao	4	oxytone	given	5	ka	21	144.19	0.029	0.833
sofisticacao_o_1	sofisticacao	4	oxytone	given	5	ka	22	144.14	0.029	0.861
sofisticacao_o_1	sofisticacao	4	oxytone	given	5	ka	23	144.12	0.029	0.89
sofisticacao_o_1	sofisticacao	4	oxytone	given	5	ka	24	144.58	0.029	0.919
sofisticacao_o_1	sofisticacao	4	oxytone	given	5	ka	25	145.99	0.029	0.947
sofisticacao_o_1	sofisticacao	4	oxytone	given	6	saNw	26	147.96	0.049	0.986
sofisticacao_o_1	sofisticacao	4	oxytone	given	6	saNw	27	154.76	0.049	1.036
sofisticacao_o_1	sofisticacao	4	oxytone	given	6	saNw	28	162.6	0.049	1.085
sofisticacao_o_1	sofisticacao	4	oxytone	given	6	saNw	29	165.7	0.049	1.135
sofisticacao_o_1	sofisticacao	4	oxytone	given	6	saNw	30	167.41	0.049	1.184
sofisticacao_o_2	sofisticacao	4	oxytone	given	1	a	1	123.43	0.01	0.429
sofisticacao_o_2	sofisticacao	4	oxytone	given	1	a	2	123.4	0.01	0.439
sofisticacao_o_2	sofisticacao	4	oxytone	given	1	a	3	123.47	0.01	0.449
sofisticacao_o_2	sofisticacao	4	oxytone	given	1	a	4	123.7	0.01	0.459
sofisticacao_o_2	sofisticacao	4	oxytone	given	1	a	5	124.09	0.01	0.469
sofisticacao_o_2	sofisticacao	4	oxytone	given	2	so	6	124.97	0.029	0.489
sofisticacao_o_2	sofisticacao	4	oxytone	given	2	so	7	127.26	0.029	0.518
sofisticacao_o_2	sofisticacao	4	oxytone	given	2	so	8	132.04	0.029	0.547
sofisticacao_o_2	sofisticacao	4	oxytone	given	2	so	9	134.91	0.029	0.576
sofisticacao_o_2	sofisticacao	4	oxytone	given	2	so	10	135.31	0.029	0.605
sofisticacao_o_2	sofisticacao	4	oxytone	given	3	fi5	11	134.06	0.031	0.635
sofisticacao_o_2	sofisticacao	4	oxytone	given	3	fi5	12	133.76	0.031	0.665
sofisticacao_o_2	sofisticacao	4	oxytone	given	3	fi5	13	133.08	0.031	0.696
sofisticacao_o_2	sofisticacao	4	oxytone	given	3	fi5	14	131.94	0.031	0.726
sofisticacao_o_2	sofisticacao	4	oxytone	given	3	fi5	15	130.35	0.031	0.757
sofisticacao_o_2	sofisticacao	4	oxytone	given	4	ti	16	128.65	0.022	0.783
sofisticacao_o_2	sofisticacao	4	oxytone	given	4	ti	17	127.1	0.022	0.805
sofisticacao_o_2	sofisticacao	4	oxytone	given	4	ti	18	125.57	0.022	0.826
sofisticacao_o_2	sofisticacao	4	oxytone	given	4	ti	19	124.25	0.022	0.848
sofisticacao_o_2	sofisticacao	4	oxytone	given	4	ti	20	123.13	0.022	0.87
sofisticacao_o_2	sofisticacao	4	oxytone	given	5	ka	21	122.13	0.029	0.895
sofisticacao_o_2	sofisticacao	4	oxytone	given	5	ka	22	121.37	0.029	0.925
sofisticacao_o_2	sofisticacao	4	oxytone	given	5	ka	23	120.99	0.029	0.954
sofisticacao_o_2	sofisticacao	4	oxytone	given	5	ka	24	120.34	0.029	0.984
sofisticacao_o_2	sofisticacao	4	oxytone	given	5	ka	25	120.97	0.029	1.013
sofisticacao_o_2	sofisticacao	4	oxytone	given	6	saNw	26	124.29	0.058	1.057
sofisticacao_o_2	sofisticacao	4	oxytone	given	6	saNw	27	138.41	0.058	1.116
sofisticacao_o_2	sofisticacao	4	oxytone	given	6	saNw	28	153.26	0.058	1.174
sofisticacao_o_2	sofisticacao	4	oxytone	given	6	saNw	29	153.48	0.058	1.232
sofisticacao_o_2	sofisticacao	4	oxytone	given	6	saNw	30	146.02	0.058	1.291
sofisticacao_o_3	sofisticacao	4	oxytone	given	1	a	1	112.63	0.009	0.309
sofisticacao_o_3	sofisticacao	4	oxytone	given	1	a	2	112.9	0.009	0.318
sofisticacao_o_3	sofisticacao	4	oxytone	given	1	a	3	113.25	0.009	0.326
sofisticacao_o_3	sofisticacao	4	oxytone	given	1	a	4	113.65	0.009	0.335
sofisticacao_o_3	sofisticacao	4	oxytone	given	1	a	5	114.1	0.009	0.344
sofisticacao_o_3	sofisticacao	4	oxytone	given	2	so	6	114.81	0.029	0.363
sofisticacao_o_3	sofisticacao	4	oxytone	given	2	so	7	116.15	0.029	0.391
sofisticacao_o_3	sofisticacao	4	oxytone	given	2	so	8	119.13	0.029	0.42
sofisticacao_o_3	sofisticacao	4	oxytone	given	2	so	9	121.54	0.029	0.448
sofisticacao_o_3	sofisticacao	4	oxytone	given	2	so	10	122.42	0.029	0.477
sofisticacao_o_3	sofisticacao	4	oxytone	given	3	fi5	11	123.32	0.033	0.508
sofisticacao_o_3	sofisticacao	4	oxytone	given	3	fi5	12	124.91	0.033	0.541
sofisticacao_o_3	sofisticacao	4	oxytone	given	3	fi5	13	126.32	0.033	0.575
sofisticacao_o_3	sofisticacao	4	oxytone	given	3	fi5	14	126.53	0.033	0.608
sofisticacao_o_3	sofisticacao	4	oxytone	given	3	fi5	15	126.49	0.033	0.642
sofisticacao_o_3	sofisticacao	4	oxytone	given	4	ti	16	126.43	0.019	0.668
sofisticacao_o_3	sofisticacao	4	oxytone	given	4	ti	17	126.36	0.019	0.688
sofisticacao_o_3	sofisticacao	4	oxytone	given	4	ti	18	126.28	0.019	0.707
sofisticacao_o_3	sofisticacao	4	oxytone	given	4	ti	19	126.18	0.019	0.727
sofisticacao_o_3	sofisticacao	4	oxytone	given	4	ti	20	126.09	0.019	0.746
sofisticacao_o_3	sofisticacao	4	oxytone	given	5	ka	21	126	0.029	0.77
sofisticacao_o_3	sofisticacao	4	oxytone	given	5	ka	22	125.93	0.029	0.799
sofisticacao_o_3	sofisticacao	4	oxytone	given	5	ka	23	125.9	0.029	0.828
sofisticacao_o_3	sofisticacao	4	oxytone	given	5	ka	24	125.38	0.029	0.857
sofisticacao_o_3	sofisticacao	4	oxytone	given	5	ka	25	125.28	0.029	0.885
sofisticacao_o_3	sofisticacao	4	oxytone	given	6	saNw	26	126.84	0.064	0.932
sofisticacao_o_3	sofisticacao	4	oxytone	given	6	saNw	27	136.23	0.064	0.995
sofisticacao_o_3	sofisticacao	4	oxytone	given	6	saNw	28	142.08	0.064	1.059
sofisticacao_o_3	sofisticacao	4	oxytone	given	6	saNw	29	148.12	0.064	1.123
sofisticacao_o_3	sofisticacao	4	oxytone	given	6	saNw	30	151.28	0.064	1.187
sofisticacao_o_4	sofisticacao	4	oxytone	given	1	a	1	113.41	0.007	0.385
sofisticacao_o_4	sofisticacao	4	oxytone	given	1	a	2	113.95	0.007	0.393
sofisticacao_o_4	sofisticacao	4	oxytone	given	1	a	3	114.57	0.007	0.4
sofisticacao_o_4	sofisticacao	4	oxytone	given	1	a	4	115.26	0.007	0.407
sofisticacao_o_4	sofisticacao	4	oxytone	given	1	a	5	116	0.007	0.415
sofisticacao_o_4	sofisticacao	4	oxytone	given	2	so	6	117.37	0.029	0.433
sofisticacao_o_4	sofisticacao	4	oxytone	given	2	so	7	119.86	0.029	0.462
sofisticacao_o_4	sofisticacao	4	oxytone	given	2	so	8	125.06	0.029	0.491
sofisticacao_o_4	sofisticacao	4	oxytone	given	2	so	9	127.93	0.029	0.521
sofisticacao_o_4	sofisticacao	4	oxytone	given	2	so	10	129.11	0.029	0.55
sofisticacao_o_4	sofisticacao	4	oxytone	given	NA	fi5ti	NA	NA	0.052	0.591
sofisticacao_o_4	sofisticacao	4	oxytone	given	NA	fi5ti	NA	NA	0.052	0.643
sofisticacao_o_4	sofisticacao	4	oxytone	given	NA	fi5ti	NA	NA	0.052	0.695
sofisticacao_o_4	sofisticacao	4	oxytone	given	NA	fi5ti	NA	NA	0.052	0.748
sofisticacao_o_4	sofisticacao	4	oxytone	given	NA	fi5ti	NA	NA	0.052	0.8
sofisticacao_o_4	sofisticacao	4	oxytone	given	5	ka	21	121.13	0.028	0.84
sofisticacao_o_4	sofisticacao	4	oxytone	given	5	ka	22	119.99	0.028	0.868
sofisticacao_o_4	sofisticacao	4	oxytone	given	5	ka	23	119.51	0.028	0.896
sofisticacao_o_4	sofisticacao	4	oxytone	given	5	ka	24	119.52	0.028	0.924
sofisticacao_o_4	sofisticacao	4	oxytone	given	5	ka	25	120.71	0.028	0.952
sofisticacao_o_4	sofisticacao	4	oxytone	given	6	saNw	26	123.73	0.055	0.993
sofisticacao_o_4	sofisticacao	4	oxytone	given	6	saNw	27	137.27	0.055	1.049
sofisticacao_o_4	sofisticacao	4	oxytone	given	6	saNw	28	145.82	0.055	1.104
sofisticacao_o_4	sofisticacao	4	oxytone	given	6	saNw	29	149.96	0.055	1.159
sofisticacao_o_4	sofisticacao	4	oxytone	given	6	saNw	30	146.37	0.055	1.214
sofisticacao_o_5	sofisticacao	4	oxytone	given	1	a	1	116.37	0.005	0.472
sofisticacao_o_5	sofisticacao	4	oxytone	given	1	a	2	116.46	0.005	0.478
sofisticacao_o_5	sofisticacao	4	oxytone	given	1	a	3	116.64	0.005	0.483
sofisticacao_o_5	sofisticacao	4	oxytone	given	1	a	4	116.84	0.005	0.488
sofisticacao_o_5	sofisticacao	4	oxytone	given	1	a	5	117.04	0.005	0.494
sofisticacao_o_5	sofisticacao	4	oxytone	given	2	so	6	117.49	0.03	0.512
sofisticacao_o_5	sofisticacao	4	oxytone	given	2	so	7	118.05	0.03	0.542
sofisticacao_o_5	sofisticacao	4	oxytone	given	2	so	8	119.25	0.03	0.572
sofisticacao_o_5	sofisticacao	4	oxytone	given	2	so	9	120.21	0.03	0.603
sofisticacao_o_5	sofisticacao	4	oxytone	given	2	so	10	120.54	0.03	0.633
sofisticacao_o_5	sofisticacao	4	oxytone	given	3	fi5	11	121.02	0.032	0.664
sofisticacao_o_5	sofisticacao	4	oxytone	given	3	fi5	12	121.81	0.032	0.697
sofisticacao_o_5	sofisticacao	4	oxytone	given	3	fi5	13	123.19	0.032	0.729
sofisticacao_o_5	sofisticacao	4	oxytone	given	3	fi5	14	123.97	0.032	0.761
sofisticacao_o_5	sofisticacao	4	oxytone	given	3	fi5	15	124.22	0.032	0.793
sofisticacao_o_5	sofisticacao	4	oxytone	given	4	ti	16	124.49	0.026	0.823
sofisticacao_o_5	sofisticacao	4	oxytone	given	4	ti	17	124.89	0.026	0.849
sofisticacao_o_5	sofisticacao	4	oxytone	given	4	ti	18	125.46	0.026	0.876
sofisticacao_o_5	sofisticacao	4	oxytone	given	4	ti	19	126.15	0.026	0.902
sofisticacao_o_5	sofisticacao	4	oxytone	given	4	ti	20	126.78	0.026	0.929
sofisticacao_o_5	sofisticacao	4	oxytone	given	5	ka	21	127.25	0.027	0.955
sofisticacao_o_5	sofisticacao	4	oxytone	given	5	ka	22	127.55	0.027	0.982
sofisticacao_o_5	sofisticacao	4	oxytone	given	5	ka	23	127.69	0.027	1.008
sofisticacao_o_5	sofisticacao	4	oxytone	given	5	ka	24	127.94	0.027	1.035
sofisticacao_o_5	sofisticacao	4	oxytone	given	5	ka	25	128.91	0.027	1.061
sofisticacao_o_5	sofisticacao	4	oxytone	given	6	saNw	26	131.39	0.051	1.1
sofisticacao_o_5	sofisticacao	4	oxytone	given	6	saNw	27	143.09	0.051	1.151
sofisticacao_o_5	sofisticacao	4	oxytone	given	6	saNw	28	155.11	0.051	1.202
sofisticacao_o_5	sofisticacao	4	oxytone	given	6	saNw	29	161.49	0.051	1.253
sofisticacao_o_5	sofisticacao	4	oxytone	given	6	saNw	30	167.09	0.051	1.304
universidade_i_1	universidade	4	paroxytone	control	1	a5	1	130.67	0.031	0.143
universidade_i_1	universidade	4	paroxytone	control	1	a5	2	131.84	0.031	0.174
universidade_i_1	universidade	4	paroxytone	control	1	a5	3	134.5	0.031	0.206
universidade_i_1	universidade	4	paroxytone	control	1	a5	4	138.87	0.031	0.237
universidade_i_1	universidade	4	paroxytone	control	1	a5	5	145.71	0.031	0.269
universidade_i_1	universidade	4	paroxytone	control	2	u	6	150.96	0.007	0.288
universidade_i_1	universidade	4	paroxytone	control	2	u	7	152.9	0.007	0.294
universidade_i_1	universidade	4	paroxytone	control	2	u	8	154.85	0.007	0.301
universidade_i_1	universidade	4	paroxytone	control	2	u	9	156.8	0.007	0.307
universidade_i_1	universidade	4	paroxytone	control	2	u	10	158.72	0.007	0.314
universidade_i_1	universidade	4	paroxytone	control	3	ni	11	162.43	0.02	0.327
universidade_i_1	universidade	4	paroxytone	control	3	ni	12	167.03	0.02	0.347
universidade_i_1	universidade	4	paroxytone	control	3	ni	13	169.97	0.02	0.368
universidade_i_1	universidade	4	paroxytone	control	3	ni	14	171.03	0.02	0.388
universidade_i_1	universidade	4	paroxytone	control	3	ni	15	170.31	0.02	0.408
universidade_i_1	universidade	4	paroxytone	control	4	veR	16	167.59	0.029	0.433
universidade_i_1	universidade	4	paroxytone	control	4	veR	17	162.82	0.029	0.461
universidade_i_1	universidade	4	paroxytone	control	4	veR	18	157.41	0.029	0.49
universidade_i_1	universidade	4	paroxytone	control	4	veR	19	152.16	0.029	0.519
universidade_i_1	universidade	4	paroxytone	control	4	veR	20	147.59	0.029	0.548
universidade_i_1	universidade	4	paroxytone	control	5	si	21	145.36	0.032	0.578
universidade_i_1	universidade	4	paroxytone	control	5	si	22	141.76	0.032	0.61
universidade_i_1	universidade	4	paroxytone	control	5	si	23	136.43	0.032	0.642
universidade_i_1	universidade	4	paroxytone	control	5	si	24	133.77	0.032	0.674
universidade_i_1	universidade	4	paroxytone	control	5	si	25	130.74	0.032	0.705
universidade_i_1	universidade	4	paroxytone	control	6	da	26	125.85	0.052	0.747
universidade_i_1	universidade	4	paroxytone	control	6	da	27	124.64	0.052	0.8
universidade_i_1	universidade	4	paroxytone	control	6	da	28	128.18	0.052	0.852
universidade_i_1	universidade	4	paroxytone	control	6	da	29	131.28	0.052	0.904
universidade_i_1	universidade	4	paroxytone	control	6	da	30	130.01	0.052	0.956
universidade_i_1	universidade	4	paroxytone	control	7	di5	31	124.59	0.048	1.006
universidade_i_1	universidade	4	paroxytone	control	7	di5	32	118.99	0.048	1.054
universidade_i_1	universidade	4	paroxytone	control	7	di5	33	117.21	0.048	1.103
universidade_i_1	universidade	4	paroxytone	control	7	di5	34	118.62	0.048	1.151
universidade_i_1	universidade	4	paroxytone	control	7	di5	35	121.78	0.048	1.2
universidade_i_2	universidade	4	paroxytone	control	1	a5	1	127.4	0.028	0.148
universidade_i_2	universidade	4	paroxytone	control	1	a5	2	128.76	0.028	0.176
universidade_i_2	universidade	4	paroxytone	control	1	a5	3	131.89	0.028	0.204
universidade_i_2	universidade	4	paroxytone	control	1	a5	4	137.2	0.028	0.233
universidade_i_2	universidade	4	paroxytone	control	1	a5	5	144.02	0.028	0.261
universidade_i_2	universidade	4	paroxytone	control	2	u	6	148.44	0.008	0.279
universidade_i_2	universidade	4	paroxytone	control	2	u	7	150.21	0.008	0.286
universidade_i_2	universidade	4	paroxytone	control	2	u	8	151.87	0.008	0.294
universidade_i_2	universidade	4	paroxytone	control	2	u	9	153.39	0.008	0.301
universidade_i_2	universidade	4	paroxytone	control	2	u	10	154.77	0.008	0.309
universidade_i_2	universidade	4	paroxytone	control	3	ni	11	156.53	0.016	0.32
universidade_i_2	universidade	4	paroxytone	control	3	ni	12	158.13	0.016	0.336
universidade_i_2	universidade	4	paroxytone	control	3	ni	13	158.65	0.016	0.352
universidade_i_2	universidade	4	paroxytone	control	3	ni	14	158.25	0.016	0.367
universidade_i_2	universidade	4	paroxytone	control	3	ni	15	157.03	0.016	0.383
universidade_i_2	universidade	4	paroxytone	control	4	veR	16	154.23	0.032	0.407
universidade_i_2	universidade	4	paroxytone	control	4	veR	17	149.85	0.032	0.439
universidade_i_2	universidade	4	paroxytone	control	4	veR	18	145.31	0.032	0.47
universidade_i_2	universidade	4	paroxytone	control	4	veR	19	140.38	0.032	0.502
universidade_i_2	universidade	4	paroxytone	control	4	veR	20	135.46	0.032	0.534
universidade_i_2	universidade	4	paroxytone	control	5	si	21	134.16	0.032	0.566
universidade_i_2	universidade	4	paroxytone	control	5	si	22	130.98	0.032	0.597
universidade_i_2	universidade	4	paroxytone	control	5	si	23	126.94	0.032	0.629
universidade_i_2	universidade	4	paroxytone	control	5	si	24	124.61	0.032	0.661
universidade_i_2	universidade	4	paroxytone	control	5	si	25	123.74	0.032	0.693
universidade_i_2	universidade	4	paroxytone	control	6	da	26	122.37	0.051	0.734
universidade_i_2	universidade	4	paroxytone	control	6	da	27	122.8	0.051	0.785
universidade_i_2	universidade	4	paroxytone	control	6	da	28	125.77	0.051	0.836
universidade_i_2	universidade	4	paroxytone	control	6	da	29	129.68	0.051	0.887
universidade_i_2	universidade	4	paroxytone	control	6	da	30	134.01	0.051	0.938
universidade_i_2	universidade	4	paroxytone	control	7	di5	31	138.91	0.045	0.986
universidade_i_2	universidade	4	paroxytone	control	7	di5	32	143.2	0.045	1.031
universidade_i_2	universidade	4	paroxytone	control	7	di5	33	145.35	0.045	1.076
universidade_i_2	universidade	4	paroxytone	control	7	di5	34	145.2	0.045	1.121
universidade_i_2	universidade	4	paroxytone	control	7	di5	35	144.87	0.045	1.167
universidade_i_3	universidade	4	paroxytone	control	1	a5	1	127.82	0.033	0.082
universidade_i_3	universidade	4	paroxytone	control	1	a5	2	128.42	0.033	0.115
universidade_i_3	universidade	4	paroxytone	control	1	a5	3	129.84	0.033	0.148
universidade_i_3	universidade	4	paroxytone	control	1	a5	4	133.23	0.033	0.181
universidade_i_3	universidade	4	paroxytone	control	1	a5	5	139.11	0.033	0.213
universidade_i_3	universidade	4	paroxytone	control	2	u	6	143.41	0.007	0.233
universidade_i_3	universidade	4	paroxytone	control	2	u	7	144.86	0.007	0.24
universidade_i_3	universidade	4	paroxytone	control	2	u	8	146.3	0.007	0.246
universidade_i_3	universidade	4	paroxytone	control	2	u	9	147.66	0.007	0.253
universidade_i_3	universidade	4	paroxytone	control	2	u	10	148.94	0.007	0.26
universidade_i_3	universidade	4	paroxytone	control	3	ni	11	151	0.017	0.272
universidade_i_3	universidade	4	paroxytone	control	3	ni	12	153.18	0.017	0.289
universidade_i_3	universidade	4	paroxytone	control	3	ni	13	154.25	0.017	0.306
universidade_i_3	universidade	4	paroxytone	control	3	ni	14	154.13	0.017	0.324
universidade_i_3	universidade	4	paroxytone	control	3	ni	15	152.99	0.017	0.341
universidade_i_3	universidade	4	paroxytone	control	4	veR	16	150.29	0.031	0.365
universidade_i_3	universidade	4	paroxytone	control	4	veR	17	146.07	0.031	0.396
universidade_i_3	universidade	4	paroxytone	control	4	veR	18	142.12	0.031	0.427
universidade_i_3	universidade	4	paroxytone	control	4	veR	19	138.79	0.031	0.457
universidade_i_3	universidade	4	paroxytone	control	4	veR	20	137.01	0.031	0.488
universidade_i_3	universidade	4	paroxytone	control	5	si	21	136.13	0.032	0.519
universidade_i_3	universidade	4	paroxytone	control	5	si	22	134.2	0.032	0.551
universidade_i_3	universidade	4	paroxytone	control	5	si	23	131.45	0.032	0.583
universidade_i_3	universidade	4	paroxytone	control	5	si	24	129.2	0.032	0.615
universidade_i_3	universidade	4	paroxytone	control	5	si	25	128.01	0.032	0.647
universidade_i_3	universidade	4	paroxytone	control	6	da	26	125.61	0.054	0.69
universidade_i_3	universidade	4	paroxytone	control	6	da	27	120.22	0.054	0.744
